Day,Month,Hour,Minute,Class
28,4,7,0,HIGH
28,4,7,10,HIGH
28,4,7,20,HIGH
28,4,7,30,NORMAL
28,4,7,40,NORMAL
28,4,7,50,NORMAL
28,4,8,0,HIGH
28,4,8,10,HIGH
28,4,8,20,HIGH
28,4,8,30,HIGH
28,4,8,40,HIGH
28,4,8,50,HIGH
28,4,9,0,HIGH
28,4,9,10,HIGH
28,4,9,20,HIGH
28,4,9,30,HIGH
28,4,9,40,NORMAL
28,4,9,50,NORMAL
28,4,10,0,HIGH
28,4,10,10,HIGH
28,4,10,20,HIGH
28,4,10,30,HIGH
28,4,10,40,HIGH
28,4,10,50,HIGH
28,4,11,0,HIGH
28,4,11,10,HIGH
28,4,11,20,HIGH
28,4,11,30,HIGH
28,4,11,40,HIGH
28,4,11,50,HIGH
28,4,12,0,HIGH
28,4,12,10,HIGH
28,4,12,20,NORMAL
28,4,12,30,HIGH
28,4,12,40,HIGH
28,4,12,50,HIGH
28,4,13,0,HIGH
28,4,13,10,HIGH
28,4,13,20,HIGH
28,4,13,30,HIGH
28,4,13,40,HIGH
28,4,13,50,HIGH
28,4,14,0,HIGH
28,4,14,10,HIGH
28,4,14,20,HIGH
28,4,14,30,HIGH
28,4,14,40,HIGH
28,4,14,50,HIGH
28,4,15,0,HIGH
28,4,15,10,NORMAL
28,4,15,20,HIGH
28,4,15,30,HIGH
28,4,15,40,HIGH
28,4,15,50,HIGH
28,4,16,0,NORMAL
28,4,16,10,NORMAL
28,4,16,20,NORMAL
28,4,16,30,NORMAL
28,4,16,40,NORMAL
28,4,16,50,NORMAL
28,4,17,0,NORMAL
28,4,17,10,NORMAL
28,4,17,20,NORMAL
28,4,17,30,NORMAL
28,4,17,40,NORMAL
28,4,17,50,NORMAL
28,4,18,0,NORMAL
28,4,18,10,NORMAL
28,4,18,20,NORMAL
28,4,18,30,NORMAL
28,4,18,40,NORMAL
28,4,18,50,NORMAL
28,4,19,0,NORMAL
28,4,19,10,NORMAL
28,4,19,20,NORMAL
28,4,19,30,NORMAL
28,4,19,40,NORMAL
28,4,19,50,NORMAL
28,4,20,0,NORMAL
28,4,20,10,NORMAL
28,4,20,20,LOW
28,4,20,30,NORMAL
28,4,20,40,NORMAL
28,4,20,50,NORMAL
28,4,21,0,NORMAL
28,4,21,10,NORMAL
28,4,21,20,NORMAL
28,4,21,30,NORMAL
28,4,21,40,NORMAL
28,4,21,50,NORMAL
28,4,22,0,NORMAL
28,4,22,10,NORMAL
28,4,22,20,HIGH
28,4,22,30,HIGH
28,4,22,40,HIGH
28,4,22,50,HIGH
28,4,23,0,HIGH
28,4,23,10,HIGH
28,4,23,20,HIGH
28,4,23,30,HIGH
28,4,23,40,HIGH
28,4,23,50,HIGH
29,4,0,0,HIGH
29,4,0,10,HIGH
29,4,0,20,HIGH
29,4,0,30,HIGH
29,4,0,40,HIGH
29,4,0,50,HIGH
29,4,1,0,HIGH
29,4,1,10,HIGH
29,4,1,20,HIGH
29,4,1,30,HIGH
29,4,1,40,HIGH
29,4,1,50,HIGH
29,4,2,0,HIGH
29,4,2,10,HIGH
29,4,2,20,HIGH
29,4,2,30,HIGH
29,4,2,40,HIGH
29,4,2,50,HIGH
29,4,3,0,HIGH
29,4,3,10,HIGH
29,4,3,20,HIGH
29,4,3,30,HIGH
29,4,3,40,HIGH
29,4,3,50,HIGH
29,4,4,0,HIGH
29,4,4,10,HIGH
29,4,4,20,HIGH
29,4,4,30,HIGH
29,4,4,40,HIGH
29,4,4,50,HIGH
29,4,5,0,HIGH
29,4,5,10,HIGH
29,4,5,20,HIGH
29,4,5,30,HIGH
29,4,5,40,HIGH
29,4,5,50,HIGH
29,4,6,0,HIGH
29,4,6,10,HIGH
29,4,6,20,HIGH
29,4,6,30,HIGH
29,4,6,40,HIGH
29,4,6,50,HIGH
29,4,7,0,HIGH
29,4,7,10,HIGH
29,4,7,20,HIGH
29,4,7,30,HIGH
29,4,7,40,HIGH
29,4,7,50,HIGH
29,4,8,0,HIGH
29,4,8,10,HIGH
29,4,8,20,HIGH
29,4,8,30,HIGH
29,4,8,40,HIGH
29,4,8,50,HIGH
29,4,9,0,HIGH
29,4,9,10,HIGH
29,4,9,20,HIGH
29,4,9,30,HIGH
29,4,9,40,HIGH
29,4,9,50,HIGH
29,4,10,0,HIGH
29,4,10,10,HIGH
29,4,10,20,HIGH
29,4,10,30,HIGH
29,4,10,40,HIGH
29,4,10,50,HIGH
29,4,11,0,HIGH
29,4,11,10,HIGH
29,4,11,20,HIGH
29,4,11,30,HIGH
29,4,11,40,HIGH
29,4,11,50,HIGH
29,4,12,0,HIGH
29,4,12,10,HIGH
29,4,12,20,HIGH
29,4,12,30,HIGH
29,4,12,40,HIGH
29,4,12,50,HIGH
29,4,13,0,HIGH
29,4,13,10,HIGH
29,4,13,20,HIGH
29,4,13,30,HIGH
29,4,13,40,HIGH
29,4,13,50,HIGH
29,4,14,0,HIGH
29,4,14,10,HIGH
29,4,14,20,HIGH
29,4,14,30,HIGH
29,4,14,40,HIGH
29,4,14,50,HIGH
29,4,15,0,HIGH
29,4,15,10,HIGH
29,4,15,20,HIGH
29,4,15,30,HIGH
29,4,15,40,HIGH
29,4,15,50,HIGH
29,4,16,0,HIGH
29,4,16,10,HIGH
29,4,16,20,HIGH
29,4,16,30,HIGH
29,4,16,40,HIGH
29,4,16,50,HIGH
29,4,17,0,HIGH
29,4,17,10,HIGH
29,4,17,20,HIGH
29,4,17,30,HIGH
29,4,17,40,NORMAL
29,4,17,50,NORMAL
29,4,18,0,NORMAL
29,4,18,10,NORMAL
29,4,18,20,NORMAL
29,4,18,30,NORMAL
29,4,18,40,NORMAL
29,4,18,50,NORMAL
29,4,19,0,NORMAL
29,4,19,10,NORMAL
29,4,19,20,NORMAL
29,4,19,30,NORMAL
29,4,19,40,NORMAL
29,4,19,50,NORMAL
29,4,20,0,NORMAL
29,4,20,10,NORMAL
29,4,20,20,NORMAL
29,4,20,30,NORMAL
29,4,20,40,NORMAL
29,4,20,50,NORMAL
29,4,21,0,NORMAL
29,4,21,10,NORMAL
29,4,21,20,NORMAL
29,4,21,30,NORMAL
29,4,21,40,NORMAL
29,4,21,50,NORMAL
29,4,22,0,NORMAL
29,4,22,10,NORMAL
29,4,22,20,HIGH
29,4,22,30,HIGH
29,4,22,40,HIGH
29,4,22,50,HIGH
29,4,23,0,HIGH
29,4,23,10,HIGH
29,4,23,20,HIGH
29,4,23,30,HIGH
29,4,23,40,HIGH
29,4,23,50,HIGH
30,4,0,0,HIGH
30,4,0,10,HIGH
30,4,0,20,HIGH
30,4,0,30,HIGH
30,4,0,40,HIGH
30,4,0,50,HIGH
30,4,1,0,HIGH
30,4,1,10,HIGH
30,4,1,20,HIGH
30,4,1,30,HIGH
30,4,1,40,HIGH
30,4,1,50,HIGH
30,4,2,0,HIGH
30,4,2,10,HIGH
30,4,2,20,HIGH
30,4,2,30,HIGH
30,4,2,40,HIGH
30,4,2,50,HIGH
30,4,3,0,HIGH
30,4,3,10,HIGH
30,4,3,20,HIGH
30,4,3,30,HIGH
30,4,3,40,HIGH
30,4,3,50,HIGH
30,4,4,0,HIGH
30,4,4,10,HIGH
30,4,4,20,HIGH
30,4,4,30,HIGH
30,4,4,40,HIGH
30,4,4,50,HIGH
30,4,5,0,HIGH
30,4,5,10,HIGH
30,4,5,20,HIGH
30,4,5,30,HIGH
30,4,5,40,HIGH
30,4,5,50,HIGH
30,4,6,0,HIGH
30,4,6,10,HIGH
30,4,6,20,HIGH
30,4,6,30,HIGH
30,4,6,40,HIGH
30,4,6,50,HIGH
30,4,7,0,HIGH
30,4,7,10,HIGH
30,4,7,20,HIGH
30,4,7,30,HIGH
30,4,7,40,HIGH
30,4,7,50,HIGH
30,4,8,0,HIGH
30,4,8,10,HIGH
30,4,8,20,HIGH
30,4,8,30,HIGH
30,4,8,40,HIGH
30,4,8,50,HIGH
30,4,9,0,HIGH
30,4,9,10,HIGH
30,4,9,20,HIGH
30,4,9,30,HIGH
30,4,9,40,HIGH
30,4,9,50,HIGH
30,4,10,0,HIGH
30,4,10,10,HIGH
30,4,10,20,HIGH
30,4,10,30,HIGH
30,4,10,40,HIGH
30,4,10,50,HIGH
30,4,11,0,HIGH
30,4,11,10,HIGH
30,4,11,20,HIGH
30,4,11,30,HIGH
30,4,11,40,HIGH
30,4,11,50,HIGH
30,4,12,0,HIGH
30,4,12,10,HIGH
30,4,12,20,HIGH
30,4,12,30,HIGH
30,4,12,40,HIGH
30,4,12,50,HIGH
30,4,13,0,HIGH
30,4,13,10,HIGH
30,4,13,20,HIGH
30,4,13,30,HIGH
30,4,13,40,HIGH
30,4,13,50,HIGH
30,4,14,0,HIGH
30,4,14,10,HIGH
30,4,14,20,HIGH
30,4,14,30,HIGH
30,4,14,40,HIGH
30,4,14,50,HIGH
30,4,15,0,HIGH
30,4,15,10,HIGH
30,4,15,20,HIGH
30,4,15,30,HIGH
30,4,15,40,HIGH
30,4,15,50,HIGH
30,4,16,0,HIGH
30,4,16,10,HIGH
30,4,16,20,HIGH
30,4,16,30,HIGH
30,4,16,40,HIGH
30,4,16,50,HIGH
30,4,17,0,HIGH
30,4,17,10,HIGH
30,4,17,20,NORMAL
30,4,17,30,NORMAL
30,4,17,40,HIGH
30,4,17,50,HIGH
30,4,18,0,HIGH
30,4,18,10,HIGH
30,4,18,20,HIGH
30,4,18,30,HIGH
30,4,18,40,HIGH
30,4,18,50,HIGH
30,4,19,0,NORMAL
30,4,19,10,NORMAL
30,4,19,20,NORMAL
30,4,19,30,NORMAL
30,4,19,40,NORMAL
30,4,19,50,NORMAL
30,4,20,0,NORMAL
30,4,20,10,NORMAL
30,4,20,20,NORMAL
30,4,20,30,HIGH
30,4,20,40,HIGH
30,4,20,50,HIGH
30,4,21,0,HIGH
30,4,21,10,NORMAL
30,4,21,20,HIGH
30,4,21,30,HIGH
30,4,21,40,HIGH
30,4,21,50,HIGH
30,4,22,0,HIGH
30,4,22,10,HIGH
30,4,22,20,HIGH
30,4,22,30,HIGH
30,4,22,40,HIGH
30,4,22,50,HIGH
30,4,23,0,HIGH
30,4,23,10,HIGH
30,4,23,20,HIGH
30,4,23,30,HIGH
30,4,23,40,HIGH
30,4,23,50,HIGH
1,5,0,0,HIGH
1,5,0,10,HIGH
1,5,0,20,HIGH
1,5,0,30,HIGH
1,5,0,40,HIGH
1,5,0,50,HIGH
1,5,1,0,HIGH
1,5,1,10,HIGH
1,5,1,20,HIGH
1,5,1,30,HIGH
1,5,1,40,HIGH
1,5,1,50,HIGH
1,5,2,0,HIGH
1,5,2,10,HIGH
1,5,2,20,HIGH
1,5,2,30,HIGH
1,5,2,40,HIGH
1,5,2,50,HIGH
1,5,3,0,HIGH
1,5,3,10,HIGH
1,5,3,20,HIGH
1,5,3,30,HIGH
1,5,3,40,HIGH
1,5,3,50,HIGH
1,5,4,0,HIGH
1,5,4,10,HIGH
1,5,4,20,HIGH
1,5,4,30,HIGH
1,5,4,40,HIGH
1,5,4,50,HIGH
1,5,5,0,HIGH
1,5,5,10,HIGH
1,5,5,20,HIGH
1,5,5,30,HIGH
1,5,5,40,HIGH
1,5,5,50,HIGH
1,5,6,0,HIGH
1,5,6,10,HIGH
1,5,6,20,HIGH
1,5,6,30,HIGH
1,5,6,40,HIGH
1,5,6,50,HIGH
1,5,7,0,HIGH
1,5,7,10,HIGH
1,5,7,20,HIGH
1,5,7,30,HIGH
1,5,7,40,HIGH
1,5,7,50,HIGH
1,5,8,0,HIGH
1,5,8,10,HIGH
1,5,8,20,HIGH
1,5,8,30,HIGH
1,5,8,40,HIGH
1,5,8,50,HIGH
1,5,9,0,HIGH
1,5,9,10,HIGH
1,5,9,20,HIGH
1,5,9,30,HIGH
1,5,9,40,HIGH
1,5,9,50,HIGH
1,5,10,0,HIGH
1,5,10,10,HIGH
1,5,10,20,HIGH
1,5,10,30,HIGH
1,5,10,40,HIGH
1,5,10,50,HIGH
1,5,11,0,HIGH
1,5,11,10,HIGH
1,5,11,20,HIGH
1,5,11,30,HIGH
1,5,11,40,HIGH
1,5,11,50,HIGH
1,5,12,0,HIGH
1,5,12,10,HIGH
1,5,12,20,HIGH
1,5,12,30,HIGH
1,5,12,40,HIGH
1,5,12,50,NORMAL
1,5,13,0,NORMAL
1,5,13,10,NORMAL
1,5,13,20,NORMAL
1,5,13,30,NORMAL
1,5,13,40,NORMAL
1,5,13,50,NORMAL
1,5,14,0,NORMAL
1,5,14,10,HIGH
1,5,14,20,HIGH
1,5,14,30,HIGH
1,5,14,40,HIGH
1,5,14,50,HIGH
1,5,15,0,HIGH
1,5,15,10,HIGH
1,5,15,20,HIGH
1,5,15,30,NORMAL
1,5,15,40,NORMAL
1,5,15,50,NORMAL
1,5,16,0,HIGH
1,5,16,10,HIGH
1,5,16,20,HIGH
1,5,16,30,HIGH
1,5,16,40,HIGH
1,5,16,50,HIGH
1,5,17,0,HIGH
1,5,17,10,HIGH
1,5,17,20,HIGH
1,5,17,30,HIGH
1,5,17,40,HIGH
1,5,17,50,HIGH
1,5,18,0,HIGH
1,5,18,10,HIGH
1,5,18,20,HIGH
1,5,18,30,HIGH
1,5,18,40,HIGH
1,5,18,50,NORMAL
1,5,19,0,HIGH
1,5,19,10,HIGH
1,5,19,20,NORMAL
1,5,19,30,NORMAL
1,5,19,40,NORMAL
1,5,19,50,NORMAL
1,5,20,0,NORMAL
1,5,20,10,HIGH
1,5,20,20,HIGH
1,5,20,30,NORMAL
1,5,20,40,HIGH
1,5,20,50,HIGH
1,5,21,0,HIGH
1,5,21,10,HIGH
1,5,21,20,HIGH
1,5,21,30,HIGH
1,5,21,40,HIGH
1,5,21,50,HIGH
1,5,22,0,HIGH
1,5,22,10,HIGH
1,5,22,20,HIGH
1,5,22,30,HIGH
1,5,22,40,HIGH
1,5,22,50,HIGH
1,5,23,0,HIGH
1,5,23,10,HIGH
1,5,23,20,HIGH
1,5,23,30,HIGH
1,5,23,40,HIGH
1,5,23,50,HIGH
2,5,0,0,HIGH
2,5,0,10,HIGH
2,5,0,20,HIGH
2,5,0,30,HIGH
2,5,0,40,HIGH
2,5,0,50,HIGH
2,5,1,0,HIGH
2,5,1,10,HIGH
2,5,1,20,HIGH
2,5,1,30,HIGH
2,5,1,40,HIGH
2,5,1,50,HIGH
2,5,2,0,HIGH
2,5,2,10,HIGH
2,5,2,20,HIGH
2,5,2,30,HIGH
2,5,2,40,HIGH
2,5,2,50,HIGH
2,5,3,0,HIGH
2,5,3,10,HIGH
2,5,3,20,HIGH
2,5,3,30,HIGH
2,5,3,40,HIGH
2,5,3,50,HIGH
2,5,4,0,HIGH
2,5,4,10,HIGH
2,5,4,20,HIGH
2,5,4,30,HIGH
2,5,4,40,HIGH
2,5,4,50,HIGH
2,5,5,0,HIGH
2,5,5,10,HIGH
2,5,5,20,HIGH
2,5,5,30,HIGH
2,5,5,40,HIGH
2,5,5,50,HIGH
2,5,6,0,HIGH
2,5,6,10,HIGH
2,5,6,20,HIGH
2,5,6,30,HIGH
2,5,6,40,HIGH
2,5,6,50,HIGH
2,5,7,0,HIGH
2,5,7,10,HIGH
2,5,7,20,HIGH
2,5,7,30,HIGH
2,5,7,40,HIGH
2,5,7,50,HIGH
2,5,8,0,HIGH
2,5,8,10,HIGH
2,5,8,20,HIGH
2,5,8,30,HIGH
2,5,8,40,HIGH
2,5,8,50,NORMAL
2,5,9,0,HIGH
2,5,9,10,HIGH
2,5,9,20,NORMAL
2,5,9,30,NORMAL
2,5,9,40,NORMAL
2,5,9,50,NORMAL
2,5,10,0,NORMAL
2,5,10,10,HIGH
2,5,10,20,HIGH
2,5,10,30,HIGH
2,5,10,40,HIGH
2,5,10,50,NORMAL
2,5,11,0,HIGH
2,5,11,10,HIGH
2,5,11,20,HIGH
2,5,11,30,HIGH
2,5,11,40,HIGH
2,5,11,50,NORMAL
2,5,12,0,HIGH
2,5,12,10,HIGH
2,5,12,20,HIGH
2,5,12,30,NORMAL
2,5,12,40,NORMAL
2,5,12,50,NORMAL
2,5,13,0,NORMAL
2,5,13,10,NORMAL
2,5,13,20,NORMAL
2,5,13,30,HIGH
2,5,13,40,HIGH
2,5,13,50,HIGH
2,5,14,0,HIGH
2,5,14,10,HIGH
2,5,14,20,HIGH
2,5,14,30,HIGH
2,5,14,40,HIGH
2,5,14,50,HIGH
2,5,15,0,NORMAL
2,5,15,10,NORMAL
2,5,15,20,NORMAL
2,5,15,30,NORMAL
2,5,15,40,NORMAL
2,5,15,50,NORMAL
2,5,16,0,NORMAL
2,5,16,10,NORMAL
2,5,16,20,HIGH
2,5,16,30,HIGH
2,5,16,40,HIGH
2,5,16,50,HIGH
2,5,17,0,HIGH
2,5,17,10,HIGH
2,5,17,20,HIGH
2,5,17,30,HIGH
2,5,17,40,HIGH
2,5,17,50,HIGH
2,5,18,0,NORMAL
2,5,18,10,NORMAL
2,5,18,20,NORMAL
2,5,18,30,NORMAL
2,5,18,40,NORMAL
2,5,18,50,NORMAL
2,5,19,0,NORMAL
2,5,19,10,NORMAL
2,5,19,20,NORMAL
2,5,19,30,NORMAL
2,5,19,40,NORMAL
2,5,19,50,NORMAL
2,5,20,0,NORMAL
2,5,20,10,NORMAL
2,5,20,20,NORMAL
2,5,20,30,NORMAL
2,5,20,40,NORMAL
2,5,20,50,NORMAL
2,5,21,0,NORMAL
2,5,21,10,NORMAL
2,5,21,20,HIGH
2,5,21,30,HIGH
2,5,21,40,HIGH
2,5,21,50,HIGH
2,5,22,0,HIGH
2,5,22,10,HIGH
2,5,22,20,HIGH
2,5,22,30,HIGH
2,5,22,40,HIGH
2,5,22,50,HIGH
2,5,23,0,HIGH
2,5,23,10,HIGH
2,5,23,20,HIGH
2,5,23,30,HIGH
2,5,23,40,HIGH
2,5,23,50,HIGH
3,5,0,0,HIGH
3,5,0,10,HIGH
3,5,0,20,HIGH
3,5,0,30,HIGH
3,5,0,40,HIGH
3,5,0,50,HIGH
3,5,1,0,HIGH
3,5,1,10,HIGH
3,5,1,20,HIGH
3,5,1,30,HIGH
3,5,1,40,HIGH
3,5,1,50,HIGH
3,5,2,0,HIGH
3,5,2,10,HIGH
3,5,2,20,HIGH
3,5,2,30,HIGH
3,5,2,40,HIGH
3,5,2,50,HIGH
3,5,3,0,HIGH
3,5,3,10,HIGH
3,5,3,20,HIGH
3,5,3,30,HIGH
3,5,3,40,HIGH
3,5,3,50,HIGH
3,5,4,0,HIGH
3,5,4,10,HIGH
3,5,4,20,HIGH
3,5,4,30,HIGH
3,5,4,40,HIGH
3,5,4,50,HIGH
3,5,5,0,HIGH
3,5,5,10,HIGH
3,5,5,20,HIGH
3,5,5,30,HIGH
3,5,5,40,HIGH
3,5,5,50,HIGH
3,5,6,0,HIGH
3,5,6,10,HIGH
3,5,6,20,HIGH
3,5,6,30,HIGH
3,5,6,40,HIGH
3,5,6,50,HIGH
3,5,7,0,HIGH
3,5,7,10,HIGH
3,5,7,20,HIGH
3,5,7,30,HIGH
3,5,7,40,HIGH
3,5,7,50,HIGH
3,5,8,0,HIGH
3,5,8,10,HIGH
3,5,8,20,HIGH
3,5,8,30,HIGH
3,5,8,40,HIGH
3,5,8,50,HIGH
3,5,9,0,HIGH
3,5,9,10,HIGH
3,5,9,20,HIGH
3,5,9,30,HIGH
3,5,9,40,HIGH
3,5,9,50,HIGH
3,5,10,0,HIGH
3,5,10,10,HIGH
3,5,10,20,HIGH
3,5,10,30,HIGH
3,5,10,40,HIGH
3,5,10,50,HIGH
3,5,11,0,HIGH
3,5,11,10,HIGH
3,5,11,20,HIGH
3,5,11,30,HIGH
3,5,11,40,HIGH
3,5,11,50,HIGH
3,5,12,0,HIGH
3,5,12,10,HIGH
3,5,12,20,HIGH
3,5,12,30,HIGH
3,5,12,40,HIGH
3,5,12,50,HIGH
3,5,13,0,HIGH
3,5,13,10,HIGH
3,5,13,20,HIGH
3,5,13,30,HIGH
3,5,13,40,HIGH
3,5,13,50,HIGH
3,5,14,0,HIGH
3,5,14,10,HIGH
3,5,14,20,HIGH
3,5,14,30,HIGH
3,5,14,40,HIGH
3,5,14,50,HIGH
3,5,15,0,HIGH
3,5,15,10,HIGH
3,5,15,20,HIGH
3,5,15,30,HIGH
3,5,15,40,HIGH
3,5,15,50,HIGH
3,5,16,0,HIGH
3,5,16,10,HIGH
3,5,16,20,HIGH
3,5,16,30,NORMAL
3,5,16,40,HIGH
3,5,16,50,HIGH
3,5,17,0,HIGH
3,5,17,10,HIGH
3,5,17,20,NORMAL
3,5,17,30,NORMAL
3,5,17,40,NORMAL
3,5,17,50,HIGH
3,5,18,0,NORMAL
3,5,18,10,NORMAL
3,5,18,20,NORMAL
3,5,18,30,NORMAL
3,5,18,40,NORMAL
3,5,18,50,NORMAL
3,5,19,0,NORMAL
3,5,19,10,NORMAL
3,5,19,20,NORMAL
3,5,19,30,NORMAL
3,5,19,40,NORMAL
3,5,19,50,NORMAL
3,5,20,0,NORMAL
3,5,20,10,NORMAL
3,5,20,20,NORMAL
3,5,20,30,NORMAL
3,5,20,40,NORMAL
3,5,20,50,NORMAL
3,5,21,0,NORMAL
3,5,21,10,NORMAL
3,5,21,20,HIGH
3,5,21,30,NORMAL
3,5,21,40,NORMAL
3,5,21,50,NORMAL
3,5,22,0,HIGH
3,5,22,10,HIGH
3,5,22,20,HIGH
3,5,22,30,HIGH
3,5,22,40,HIGH
3,5,22,50,HIGH
3,5,23,0,HIGH
3,5,23,10,HIGH
3,5,23,20,HIGH
3,5,23,30,HIGH
3,5,23,40,HIGH
3,5,23,50,HIGH
4,5,0,0,HIGH
4,5,0,10,HIGH
4,5,0,20,HIGH
4,5,0,30,HIGH
4,5,0,40,HIGH
4,5,0,50,HIGH
4,5,1,0,HIGH
4,5,1,10,HIGH
4,5,1,20,HIGH
4,5,1,30,HIGH
4,5,1,40,HIGH
4,5,1,50,HIGH
4,5,2,0,HIGH
4,5,2,10,HIGH
4,5,2,20,HIGH
4,5,2,30,HIGH
4,5,2,40,HIGH
4,5,2,50,HIGH
4,5,3,0,HIGH
4,5,3,10,HIGH
4,5,3,20,HIGH
4,5,3,30,HIGH
4,5,3,40,HIGH
4,5,3,50,HIGH
4,5,4,0,HIGH
4,5,4,10,HIGH
4,5,4,20,HIGH
4,5,4,30,HIGH
4,5,4,40,HIGH
4,5,4,50,HIGH
4,5,5,0,HIGH
4,5,5,10,HIGH
4,5,5,20,HIGH
4,5,5,30,HIGH
4,5,5,40,HIGH
4,5,5,50,HIGH
4,5,6,0,HIGH
4,5,6,10,HIGH
4,5,6,20,HIGH
4,5,6,30,HIGH
4,5,6,40,HIGH
4,5,6,50,HIGH
4,5,7,0,HIGH
4,5,7,10,HIGH
4,5,7,20,HIGH
4,5,7,30,HIGH
4,5,7,40,HIGH
4,5,7,50,HIGH
4,5,8,0,HIGH
4,5,8,10,HIGH
4,5,8,20,HIGH
4,5,8,30,HIGH
4,5,8,40,HIGH
4,5,8,50,HIGH
4,5,9,0,HIGH
4,5,9,10,HIGH
4,5,9,20,HIGH
4,5,9,30,HIGH
4,5,9,40,HIGH
4,5,9,50,HIGH
4,5,10,0,HIGH
4,5,10,10,HIGH
4,5,10,20,HIGH
4,5,10,30,HIGH
4,5,10,40,HIGH
4,5,10,50,HIGH
4,5,11,0,HIGH
4,5,11,10,HIGH
4,5,11,20,HIGH
4,5,11,30,HIGH
4,5,11,40,HIGH
4,5,11,50,HIGH
4,5,12,0,HIGH
4,5,12,10,HIGH
4,5,12,20,HIGH
4,5,12,30,HIGH
4,5,12,40,HIGH
4,5,12,50,HIGH
4,5,13,0,HIGH
4,5,13,10,HIGH
4,5,13,20,HIGH
4,5,13,30,HIGH
4,5,13,40,HIGH
4,5,13,50,HIGH
4,5,14,0,HIGH
4,5,14,10,HIGH
4,5,14,20,HIGH
4,5,14,30,HIGH
4,5,14,40,HIGH
4,5,14,50,HIGH
4,5,15,0,HIGH
4,5,15,10,HIGH
4,5,15,20,HIGH
4,5,15,30,HIGH
4,5,15,40,HIGH
4,5,15,50,HIGH
4,5,16,0,HIGH
4,5,16,10,HIGH
4,5,16,20,HIGH
4,5,16,30,NORMAL
4,5,16,40,NORMAL
4,5,16,50,HIGH
4,5,17,0,HIGH
4,5,17,10,HIGH
4,5,17,20,HIGH
4,5,17,30,HIGH
4,5,17,40,NORMAL
4,5,17,50,HIGH
4,5,18,0,HIGH
4,5,18,10,NORMAL
4,5,18,20,NORMAL
4,5,18,30,NORMAL
4,5,18,40,NORMAL
4,5,18,50,NORMAL
4,5,19,0,NORMAL
4,5,19,10,NORMAL
4,5,19,20,NORMAL
4,5,19,30,LOW
4,5,19,40,NORMAL
4,5,19,50,NORMAL
4,5,20,0,NORMAL
4,5,20,10,NORMAL
4,5,20,20,NORMAL
4,5,20,30,NORMAL
4,5,20,40,NORMAL
4,5,20,50,NORMAL
4,5,21,0,NORMAL
4,5,21,10,NORMAL
4,5,21,20,NORMAL
4,5,21,30,HIGH
4,5,21,40,NORMAL
4,5,21,50,HIGH
4,5,22,0,HIGH
4,5,22,10,HIGH
4,5,22,20,HIGH
4,5,22,30,HIGH
4,5,22,40,HIGH
4,5,22,50,HIGH
4,5,23,0,HIGH
4,5,23,10,HIGH
4,5,23,20,HIGH
4,5,23,30,HIGH
4,5,23,40,HIGH
4,5,23,50,HIGH
5,5,0,0,HIGH
5,5,0,10,HIGH
5,5,0,20,HIGH
5,5,0,30,HIGH
5,5,0,40,HIGH
5,5,0,50,HIGH
5,5,1,0,HIGH
5,5,1,10,HIGH
5,5,1,20,HIGH
5,5,1,30,HIGH
5,5,1,40,HIGH
5,5,1,50,HIGH
5,5,2,0,HIGH
5,5,2,10,HIGH
5,5,2,20,HIGH
5,5,2,30,HIGH
5,5,2,40,HIGH
5,5,2,50,HIGH
5,5,3,0,HIGH
5,5,3,10,HIGH
5,5,3,20,HIGH
5,5,3,30,HIGH
5,5,3,40,HIGH
5,5,3,50,HIGH
5,5,4,0,HIGH
5,5,4,10,HIGH
5,5,4,20,HIGH
5,5,4,30,HIGH
5,5,4,40,HIGH
5,5,4,50,HIGH
5,5,5,0,HIGH
5,5,5,10,HIGH
5,5,5,20,HIGH
5,5,5,30,HIGH
5,5,5,40,HIGH
5,5,5,50,HIGH
5,5,6,0,HIGH
5,5,6,10,HIGH
5,5,6,20,HIGH
5,5,6,30,HIGH
5,5,6,40,HIGH
5,5,6,50,HIGH
5,5,7,0,HIGH
5,5,7,10,HIGH
5,5,7,20,HIGH
5,5,7,30,HIGH
5,5,7,40,HIGH
5,5,7,50,HIGH
5,5,8,0,HIGH
5,5,8,10,HIGH
5,5,8,20,HIGH
5,5,8,30,HIGH
5,5,8,40,HIGH
5,5,8,50,HIGH
5,5,9,0,HIGH
5,5,9,10,HIGH
5,5,9,20,HIGH
5,5,9,30,HIGH
5,5,9,40,HIGH
5,5,9,50,HIGH
5,5,10,0,HIGH
5,5,10,10,HIGH
5,5,10,20,HIGH
5,5,10,30,HIGH
5,5,10,40,HIGH
5,5,10,50,HIGH
5,5,11,0,HIGH
5,5,11,10,HIGH
5,5,11,20,HIGH
5,5,11,30,HIGH
5,5,11,40,HIGH
5,5,11,50,HIGH
5,5,12,0,HIGH
5,5,12,10,HIGH
5,5,12,20,HIGH
5,5,12,30,HIGH
5,5,12,40,HIGH
5,5,12,50,HIGH
5,5,13,0,HIGH
5,5,13,10,HIGH
5,5,13,20,HIGH
5,5,13,30,HIGH
5,5,13,40,HIGH
5,5,13,50,HIGH
5,5,14,0,HIGH
5,5,14,10,HIGH
5,5,14,20,HIGH
5,5,14,30,HIGH
5,5,14,40,HIGH
5,5,14,50,HIGH
5,5,15,0,HIGH
5,5,15,10,HIGH
5,5,15,20,HIGH
5,5,15,30,HIGH
